id,key,value,type
502441418,name,Furnival Street/Arundel Lane,regular
502441418,AltCommonName,Furnival Street/Arundel Lane,naptan
502441418,AtcoCode,370023143,naptan
502441418,Bearing,NW,naptan
502441418,CommonName,Furnival Street/Arundel Lane,naptan
502441418,Indicator,23143,naptan
502441418,Landmark,GRAHAMS,naptan
502441418,PlusbusZoneRef,ROTHCEN,naptan
502441418,Street,Furnival Street,naptan
502441418,verified,no,naptan
502441418,public_transport,platform,regular
502441418,source,naptan_import,regular
502441419,alt_name,Furnival Street/Arundel Lane,regular
502441419,bus,yes,regular
502441419,highway,bus_stop,regular
502441419,name,Furnival Street/Arundel Lane,regular
502441419,AltCommonName,Furnival Street/Arundel Lane,naptan
502441419,AtcoCode,370023144,naptan
502441419,Bearing,SE,naptan
502441419,CommonName,Furnival Street/Arundel Lane,naptan
502441419,Indicator,23144,naptan
502441419,Landmark,TELEVIDEO,naptan
502441419,PlusbusZoneRef,ROTHCEN,naptan
502441419,Street,Furnival Street,naptan
502441419,verified,no,naptan
502441419,public_transport,platform,regular
502441419,source,naptan_import,regular
502441424,name,Granville Road/Castle College,regular
502441424,source,naptan_import,regular
502441424,highway,bus_stop,regular
502441424,alt_name,Granville Road/Castle College,regular
502441424,Street,Granville Road,naptan
502441424,Bearing,N,naptan
502441424,AtcoCode,370023148,naptan
502441424,Landmark,Opposite Castle College Steps,naptan
502441424,verified,no,naptan
502441424,Indicator,23148,naptan
502441424,CommonName,Granville Road/Castle College,naptan
502441424,AltCommonName,Granville Road/Castle College,naptan
502441424,PlusbusZoneRef,ROTHCEN,naptan
502441426,name,Talbot Street/Talbot Crescent,regular
502441426,source,naptan_import,regular
502441426,highway,bus_stop,regular
502441426,alt_name,Talbot Street/Talbot Crescent,regular
502441426,Street,Talbot Street,naptan
502441426,Bearing,N,naptan
502441426,AtcoCode,370023150,naptan
502441426,Landmark,Opposite Gardens,naptan
502441426,verified,no,naptan
502441426,Indicator,23150,naptan
502441426,CommonName,Talbot Street/Talbot Crescent,naptan
502441426,AltCommonName,Talbot Street/Talbot Crescent,naptan
502441426,PlusbusZoneRef,ROTHCEN,naptan
502441428,name,Granville Road/Farm Bank Road,regular
502441428,source,naptan_import,regular
502441428,highway,bus_stop,regular
502441428,alt_name,Granville Road/Farm Bank Road,regular
502441428,Street,Granville Road,naptan
502441428,Bearing,N,naptan
502441428,AtcoCode,370023151,naptan
502441428,Landmark,Opposite Farm Bank Road,naptan
502441428,verified,no,naptan
502441428,Indicator,23151,naptan
502441428,CommonName,Granville Road/Farm Bank Road,naptan
502441428,AltCommonName,Granville Road/Farm Bank Road,naptan
502441428,PlusbusZoneRef,ROTHCEN,naptan
502441430,name,Granville Road/Farm Bank Road,regular
502441430,source,naptan_import,regular
502441430,highway,bus_stop,regular
502441430,alt_name,Granville Road/Farm Bank Road,regular
502441430,Street,Granville Road,naptan
502441430,Bearing,E,naptan
502441430,AtcoCode,370023152,naptan
502441430,Landmark,Opposite All Saints School,naptan
502441430,verified,no,naptan
502441430,Indicator,23152,naptan
502441430,CommonName,Granville Road/Farm Bank Road,naptan
502441430,AltCommonName,Granville Road/Farm Bank Road,naptan
502441430,PlusbusZoneRef,ROTHCEN,naptan
502441432,name,Granville Road/Norfolk Park Road,regular
502441432,source,naptan_import,regular
502441432,highway,bus_stop,regular
502441432,Street,Granville Road,naptan
502441432,Bearing,W,naptan
502441432,AtcoCode,370023154,naptan
502441432,Landmark,23154,naptan
502441432,verified,no,naptan
502441432,Indicator,23154,naptan
502441432,CommonName,Granville Road/Norfolk Park Road,naptan
502441432,PlusbusZoneRef,ROTHCEN,naptan
502441434,name,Abbeydale Road South/Pingle Road,regular
502441434,source,naptan_import,regular
502441434,highway,bus_stop,regular
502441434,alt_name,Abbeydale Road South/Pingle Road,regular
502441434,Street,Abbeydale Road South,naptan
502441434,Bearing,N,naptan
502441434,AtcoCode,370023161,naptan
502441434,Landmark,Harvester Pub,naptan
502441434,verified,no,naptan
502441434,Indicator,23161,naptan
502441434,CommonName,Abbeydale Road South/Pingle Road,naptan
502441434,AltCommonName,Abbeydale Road South/Pingle Road,naptan
502441434,PlusbusZoneRef,ROTHCEN,naptan
502441438,name,Duke Street/Talbot Place,regular
502441438,source,naptan_import,regular
502441438,highway,bus_stop,regular
502441438,alt_name,Duke Street/Talbot Place,regular
502441438,Street,Duke Street,naptan
502441438,Bearing,N,naptan
502441438,AtcoCode,370023162,naptan
502441438,Landmark,OPPOSITE BARRACUDA FISH BAR,naptan
502441438,verified,no,naptan
502441438,Indicator,23162,naptan
502441438,CommonName,Duke Street/Talbot Place,naptan
502441438,AltCommonName,Duke Street/Talbot Place,naptan
502441438,PlusbusZoneRef,ROTHCEN,naptan
502441439,name,Duke Street/Coates Street,regular
502441439,source,naptan_import,regular
502441439,highway,bus_stop,regular
502441439,alt_name,Duke Street/Coates Street,regular
502441439,Street,Duke Street,naptan
502441439,Bearing,N,naptan
502441439,AtcoCode,370023163,naptan
502441439,Landmark,Houses,naptan
502441439,verified,no,naptan
502441439,Indicator,23163,naptan
502441439,CommonName,Duke Street/Coates Street,naptan
502441439,AltCommonName,Duke Street/Coates Street,naptan
502441439,PlusbusZoneRef,ROTHCEN,naptan
502441441,name,Eyre Street/Moorfoot MF12,regular
502441441,source,naptan_import,regular
502441441,highway,bus_stop,regular
502441441,alt_name,Eyre Street/Moorfoot MF12,regular
502441441,Street,Eyre Street,naptan
502441441,Bearing,N,naptan
502441441,AtcoCode,370023164,naptan
502441441,Landmark,Texas,naptan
502441441,verified,no,naptan
502441441,Indicator,23164,naptan
502441441,CommonName,Eyre Street/Moorfoot MF12,naptan
502441441,AltCommonName,Eyre Street/Moorfoot MF12,naptan
502441441,PlusbusZoneRef,ROTHCEN,naptan
502441444,name,Eyre Street/Moorhead MH2,regular
502441444,source,naptan_import,regular
502441444,highway,bus_stop,regular
502441444,Street,Eyre Street,naptan
502441444,Bearing,N,naptan
502441444,AtcoCode,370023167,naptan
502441444,Landmark,23167,naptan
502441444,verified,no,naptan
502441444,Indicator,23167,naptan
502441444,CommonName,Eyre Street/Moorhead MH2,naptan
502441444,PlusbusZoneRef,ROTHCEN,naptan
502441446,name,Arundel Gate/Theatres,regular
502441446,source,naptan_import,regular
502441446,highway,bus_stop,regular
502441446,alt_name,Arundel Gate/Theatres AG5,regular
502441446,local_ref,AG5,regular
502441446,Street,Arundel Gate,naptan
502441446,Bearing,N,naptan
502441446,AtcoCode,370023168,naptan
502441446,Landmark,Outside Crucible Theatre,naptan
502441446,verified,no,naptan
502441446,Indicator,23168,naptan
502441446,CommonName,Arundel Gate/Theatres AG5,naptan
502441446,AltCommonName,Arundel Gate/Theatres AG5,naptan
502441446,PlusbusZoneRef,ROTHCEN,naptan
502441448,name,Arundel Gate/Theatres,regular
502441448,source,naptan_import,regular
502441448,highway,bus_stop,regular
502441448,alt_name,Arundel Gate/Theatres,regular
502441448,local_ref,AG6,regular
502441448,Street,Arundel Gate,naptan
502441448,Bearing,N,naptan
502441448,AtcoCode,370023169,naptan
502441448,Landmark,Outside Crucible,naptan
502441448,verified,no,naptan
502441448,Indicator,23169,naptan
502441448,CommonName,Arundel Gate/Theatres,naptan
502441448,AltCommonName,Arundel Gate/Theatres,naptan
502441448,PlusbusZoneRef,ROTHCEN,naptan
502441451,name,Arundel Gate/Theatres,regular
502441451,source,naptan_import,regular
502441451,highway,bus_stop,regular
502441451,alt_name,Arundel Gate/Theatres AG7,regular
502441451,local_ref,AG7,regular
502441451,Street,Arundel Gate,naptan
502441451,Bearing,N,naptan
502441451,AtcoCode,370023170,naptan
502441451,Landmark,Crucible,naptan
502441451,verified,no,naptan
502441451,Indicator,23170,naptan
502441451,CommonName,Arundel Gate/Theatres AG7,naptan
502441451,AltCommonName,Arundel Gate/Theatres AG7,naptan
502441451,PlusbusZoneRef,ROTHCEN,naptan
502441453,name,Arundel Gate/Theatres,regular
502441453,source,naptan_import,regular
502441453,highway,bus_stop,regular
502441453,alt_name,Arundel Gate/Theatres AG8,regular
502441453,local_ref,AG8,regular
502441453,Street,Arundel Gate,naptan
502441453,Bearing,N,naptan
502441453,AtcoCode,370023171,naptan
502441453,Landmark,Crucible,naptan
502441453,verified,no,naptan
502441453,Indicator,23171,naptan
502441453,CommonName,Arundel Gate/Theatres AG8,naptan
502441453,AltCommonName,Arundel Gate/Theatres AG8,naptan
502441453,PlusbusZoneRef,ROTHCEN,naptan
502441455,name,Burngreave/Spital Hill,regular
502441455,source,naptan_import,regular
502441455,highway,bus_stop,regular
502441455,Street,Spital Hill,naptan
502441455,Bearing,SW,naptan
502441455,AtcoCode,370023172,naptan
502441455,Landmark,OPPOSITE NO. 117/BELOW EAST HO,naptan
502441455,verified,no,naptan
502441455,Indicator,23172,naptan
502441455,CommonName,Burngreave/Spital Hill,naptan
502441455,PlusbusZoneRef,ROTHCEN,naptan
502441458,name,Pinstone Street/Moorhead MH5,regular
502441458,source,naptan_import,regular
502441458,highway,bus_stop,regular
502441458,alt_name,Pinstone Street/Moorhead MH5,regular
502441458,Street,Pinstone Street,naptan
502441458,Bearing,SW,naptan
502441458,AtcoCode,370023176,naptan
502441458,Landmark,23176,naptan
502441458,verified,no,naptan
502441458,Indicator,23176,naptan
502441458,CommonName,Pinstone Street/Moorhead MH5,naptan
502441458,AltCommonName,Pinstone Street/Moorhead MH5,naptan
502441458,PlusbusZoneRef,ROTHCEN,naptan
502441460,name,Spital Hill/Spital Street,regular
502441460,source,naptan_import,regular
502441460,highway,bus_stop,regular
502441460,Street,Spital Hill,naptan
502441460,Bearing,NE,naptan
502441460,AtcoCode,370023179,naptan
502441460,Landmark,OPP. SORBY HOUSE/OUTSIDE SMITH,naptan
502441460,verified,no,naptan
502441460,Indicator,23179,naptan
502441460,CommonName,Spital Hill/Spital Street,naptan
502441460,PlusbusZoneRef,ROTHCEN,naptan
502441462,name,Pitsmoor Road/Pye Bank Rd/Mobility Only,regular
502441462,source,naptan_import,regular
502441462,highway,bus_stop,regular
502441462,alt_name,Pitsmoor Road/Pye Bank Rd/Mobility Only,regular
502441462,Street,Pitsmoor Road,naptan
502441462,Bearing,NE,naptan
502441462,AtcoCode,370023181,naptan
502441462,Landmark,Outside Stanley Tools,naptan
502441462,verified,no,naptan
502441462,Indicator,23181,naptan
502441462,CommonName,Pitsmoor Road/Pye Bank Rd/Mobility Only,naptan
502441462,AltCommonName,Pitsmoor Road/Pye Bank Rd/Mobility Only,naptan
502441462,PlusbusZoneRef,ROTHCEN,naptan
502441464,name,Rock Street/Pye Bank Road,regular
502441464,source,naptan_import,regular
502441464,highway,bus_stop,regular
502441464,Street,Rock Street,naptan
502441464,Bearing,NE,naptan
502441464,AtcoCode,370023183,naptan
502441464,Landmark,Woodside/Pye Bank Flats,naptan
502441464,verified,no,naptan
502441464,Indicator,23183,naptan
502441464,CommonName,Rock Street/Pye Bank Road,naptan
502441464,PlusbusZoneRef,ROTHCEN,naptan
502441466,name,Rock Street/Pye Bank Road,regular
502441466,source,naptan_import,regular
502441466,highway,bus_stop,regular
502441466,Street,Rock Street,naptan
502441466,Bearing,SW,naptan
502441466,AtcoCode,370023184,naptan
502441466,Landmark,23184,naptan
502441466,verified,no,naptan
502441466,Indicator,23184,naptan
502441466,CommonName,Rock Street/Pye Bank Road,naptan
502441466,PlusbusZoneRef,ROTHCEN,naptan
502441469,name,Rock Street/Marcus Drive,regular
502441469,source,naptan_import,regular
502441469,highway,bus_stop,regular
502441469,alt_name,Rock Street/Marcus Drive,regular
502441469,Street,Rock Street,naptan
502441469,Bearing,NE,naptan
502441469,AtcoCode,370023185,naptan
502441469,Landmark,Rock Bank Houses/Opposite Denh,naptan
502441469,verified,no,naptan
502441469,Indicator,23185,naptan
502441469,CommonName,Rock Street/Marcus Drive,naptan
502441469,AltCommonName,Rock Street/Marcus Drive,naptan
502441469,PlusbusZoneRef,ROTHCEN,naptan
502441471,name,Rock Street/Marcus Drive,regular
502441471,source,naptan_import,regular
502441471,highway,bus_stop,regular
502441471,alt_name,Rock Street/Marcus Drive,regular
502441471,Street,Rock Street,naptan
502441471,Bearing,SW,naptan
502441471,AtcoCode,370023186,naptan
502441471,Landmark,Block of Flats,naptan
502441471,verified,no,naptan
502441471,Indicator,23186,naptan
502441471,CommonName,Rock Street/Marcus Drive,naptan
502441471,AltCommonName,Rock Street/Marcus Drive,naptan
502441471,PlusbusZoneRef,ROTHCEN,naptan
502441472,name,Nottingham Street/Rock Street,regular
502441472,source,naptan_import,regular
502441472,highway,bus_stop,regular
502441472,alt_name,Nottingham Street/Rock Street,regular
502441472,Street,Nottingham Street,naptan
502441472,Bearing,N,naptan
502441472,AtcoCode,370023187,naptan
502441472,Landmark,OPPOSITE NO. 165/SIDE OF PARKI,naptan
502441472,verified,no,naptan
502441472,Indicator,23187,naptan
502441472,CommonName,Nottingham Street/Rock Street,naptan
502441472,AltCommonName,Nottingham Street/Rock Street,naptan
502441472,PlusbusZoneRef,ROTHCEN,naptan
502441477,name,Nottingham Street/Fox Street,regular
502441477,source,naptan_import,regular
502441477,highway,bus_stop,regular
502441477,Street,Nottingham Street,naptan
502441477,Bearing,N,naptan
502441477,AtcoCode,370023188,naptan
502441477,Landmark,Opposite Number 160/Outside Re,naptan
502441477,verified,no,naptan
502441477,Indicator,23188,naptan
502441477,CommonName,Nottingham Street/Fox Street,naptan
502441477,PlusbusZoneRef,ROTHCEN,naptan
502441481,name,Manor Oaks Road/Park Hill,regular
502441481,source,naptan_import,regular
502441481,highway,bus_stop,regular
502441481,Street,Manor Oaks Road,naptan
502441481,Bearing,W,naptan
502441481,AtcoCode,370023189,naptan
502441481,Landmark,OPPOSITE HYDE PARK PAINTED FLA,naptan
502441481,verified,no,naptan
502441481,Indicator,23189,naptan
502441481,CommonName,Manor Oaks Road/Park Hill,naptan
502441481,PlusbusZoneRef,ROTHCEN,naptan
502441483,bus,yes,regular
502441483,highway,bus_stop,regular
502441483,name,Prince of Wales Road/Mather Road,regular
502441483,AtcoCode,370023190,naptan
502441483,Bearing,N,naptan
502441483,CommonName,Prince of Wales Road/Mather Road,naptan
502441483,Indicator,23190,naptan
502441483,Landmark,23190,naptan
502441483,PlusbusZoneRef,ROTHCEN,naptan
502441483,Street,Prince Of Wales Road,naptan
502441483,verified,no,naptan
502441483,public_transport,platform,regular
502441483,source,naptan_import,regular
502441485,bus,yes,regular
502441485,highway,bus_stop,regular
502441485,name,Prince of Wales Road/Greenwood Road,regular
502441485,AtcoCode,370023191,naptan
502441485,Bearing,N,naptan
502441485,CommonName,Prince of Wales Road/Greenwood Road,naptan
502441485,Indicator,23191,naptan
502441485,Landmark,OPPOSITE THREE FEATHERS PUB,naptan
502441485,PlusbusZoneRef,ROTHCEN,naptan
502441485,Street,Prince Of Wales Road,naptan
502441485,verified,no,naptan
502441485,public_transport,platform,regular
502441485,source,naptan_import,regular
502441487,alt_name,Prince of Wales Road/Bowden Wood Crescent,regular
502441487,bus,yes,regular
502441487,highway,bus_stop,regular
502441487,name,Prince of Wales Road/Bowden Wood Crescent,regular
502441487,AltCommonName,Prince of Wales Road/Bowden Wood Crescent,naptan
502441487,AtcoCode,370023192,naptan
502441487,Bearing,N,naptan
502441487,CommonName,Prince of Wales Road/Bowden Wood Crescent,naptan
502441487,Indicator,23192,naptan
502441487,Landmark,PARKWAY ROUNDABOUT,naptan
502441487,PlusbusZoneRef,ROTHCEN,naptan
502441487,Street,Prince Of Wales Road,naptan
502441487,verified,no,naptan
502441487,public_transport,platform,regular
502441487,source,naptan_import,regular
502441489,name,East Bank Road/Thornborough Road,regular
502441489,source,naptan_import,regular
502441489,highway,bus_stop,regular
502441489,alt_name,East Bank Road/Thornborough Road,regular
502441489,Street,East Bank Road,naptan
502441489,Bearing,NW,naptan
502441489,AtcoCode,370023193,naptan
502441489,Landmark,23193,naptan
502441489,verified,no,naptan
502441489,Indicator,23193,naptan
502441489,CommonName,East Bank Road/Thornborough Road,naptan
502441489,AltCommonName,East Bank Road/Thornborough Road,naptan
502441489,PlusbusZoneRef,ROTHCEN,naptan
502441491,name,East Bank Road/Thornborough Road,regular
502441491,source,naptan_import,regular
502441491,highway,bus_stop,regular
502441491,alt_name,East Bank Road/Thornborough Road,regular
502441491,Street,East Bank Road,naptan
502441491,Bearing,SE,naptan
502441491,AtcoCode,370023194,naptan
502441491,Landmark,Opposite Thornborough Road,naptan
502441491,verified,no,naptan
502441491,Indicator,23194,naptan
502441491,CommonName,East Bank Road/Thornborough Road,naptan
502441491,AltCommonName,East Bank Road/Thornborough Road,naptan
502441491,PlusbusZoneRef,ROTHCEN,naptan
502441494,name,East Bank Road/Myrtle Road,regular
502441494,source,naptan_import,regular
502441494,highway,bus_stop,regular
502441494,Street,East Bank Road,naptan
502441494,Bearing,NW,naptan
502441494,AtcoCode,370023195,naptan
502441494,Landmark,THE EARL MARSHALL PUB,naptan
502441494,verified,no,naptan
502441494,Indicator,23195,naptan
502441494,CommonName,East Bank Road/Myrtle Road,naptan
502441494,PlusbusZoneRef,ROTHCEN,naptan
502441495,name,East Bank Road/Hallyburton Road,regular
502441495,source,naptan_import,regular
502441495,highway,bus_stop,regular
502441495,Street,East Bank Road,naptan
502441495,Bearing,NW,naptan
502441495,AtcoCode,370023196,naptan
502441495,Landmark,23196,naptan
502441495,verified,no,naptan
502441495,Indicator,23196,naptan
502441495,CommonName,East Bank Road/Hallyburton Road,naptan
502441495,PlusbusZoneRef,ROTHCEN,naptan
502441498,name,Park Grange Road/Beldon Road,regular
502441498,source,naptan_import,regular
502441498,highway,bus_stop,regular
502441498,alt_name,Park Grange Road/Beldon Road,regular
502441498,Street,Park Grange Road,naptan
502441498,Bearing,N,naptan
502441498,AtcoCode,370023197,naptan
502441498,Landmark,THE FELLBRIGG,naptan
502441498,verified,no,naptan
502441498,Indicator,23197,naptan
502441498,CommonName,Park Grange Road/Beldon Road,naptan
502441498,AltCommonName,Park Grange Road/Beldon Road,naptan
502441498,PlusbusZoneRef,ROTHCEN,naptan
502441503,name,Park Grange Road/Kenninghall Road,regular
502441503,source,naptan_import,regular
502441503,highway,bus_stop,regular
502441503,Street,Park Grange Road,naptan
502441503,Bearing,E,naptan
502441503,AtcoCode,370023199,naptan
502441503,Landmark,TWO PHONE BOXES/OUTSIDE SAMUEL,naptan
502441503,verified,no,naptan
502441503,Indicator,23199,naptan
502441503,CommonName,Park Grange Road/Kenninghall Road,naptan
502441503,PlusbusZoneRef,ROTHCEN,naptan
502441505,name,Park Grange Road/Kenninghall Road,regular
502441505,source,naptan_import,regular
502441505,highway,bus_stop,regular
502441505,Street,Park Grange Road,naptan
502441505,Bearing,NW,naptan
502441505,AtcoCode,370023200,naptan
502441505,Landmark,HORSE AND LION PUB/OPPOSITE NU,naptan
502441505,verified,no,naptan
502441505,Indicator,23200,naptan
502441505,CommonName,Park Grange Road/Kenninghall Road,naptan
502441505,PlusbusZoneRef,ROTHCEN,naptan
502441506,name,Park Grange Road/Park Grange View,regular
502441506,source,naptan_import,regular
502441506,highway,bus_stop,regular
502441506,Street,Park Grange Road,naptan
502441506,Bearing,SE,naptan
502441506,AtcoCode,370023201,naptan
502441506,Landmark,THE HORSE AND LION PUB,naptan
502441506,verified,no,naptan
502441506,Indicator,23201,naptan
502441506,CommonName,Park Grange Road/Park Grange View,naptan
502441506,PlusbusZoneRef,ROTHCEN,naptan
502441508,name,Park Grange Road/Park Grange View,regular
502441508,source,naptan_import,regular
502441508,highway,bus_stop,regular
502441508,Street,Park Grange Road,naptan
502441508,Bearing,NW,naptan
502441508,AtcoCode,370023202,naptan
502441508,Landmark,FOOTBRIDGE,naptan
502441508,verified,no,naptan
502441508,Indicator,23202,naptan
502441508,CommonName,Park Grange Road/Park Grange View,naptan
502441508,PlusbusZoneRef,ROTHCEN,naptan
502441512,name,Park Grange Road/Park Grange Drive,regular
502441512,source,naptan_import,regular
502441512,highway,bus_stop,regular
502441512,Street,Park Grange Road,naptan
502441512,Bearing,N,naptan
502441512,AtcoCode,370023203,naptan
502441512,Landmark,Spring Flats Nos 2-292,naptan
502441512,verified,no,naptan
502441512,Indicator,23203,naptan
502441512,CommonName,Park Grange Road/Park Grange Drive,naptan
502441512,PlusbusZoneRef,ROTHCEN,naptan
502441514,name,Park Grange Road/Park Spring Drive,regular
502441514,source,naptan_import,regular
502441514,highway,bus_stop,regular
502441514,alt_name,Park Grange Road/Park Spring Drive,regular
502441514,Street,Park Grange Road,naptan
502441514,Bearing,N,naptan
502441514,AtcoCode,370023204,naptan
502441514,Landmark,OUTSIDE ELECTRICITY HOUSING,naptan
502441514,verified,no,naptan
502441514,Indicator,23204,naptan
502441514,CommonName,Park Grange Road/Park Spring Drive,naptan
502441514,AltCommonName,Park Grange Road/Park Spring Drive,naptan
502441514,PlusbusZoneRef,ROTHCEN,naptan
502441516,name,Park Grange Road/Guildford View,regular
502441516,source,naptan_import,regular
502441516,highway,bus_stop,regular
502441516,Street,Park Grange Road,naptan
502441516,Bearing,N,naptan
502441516,AtcoCode,370023207,naptan
502441516,Landmark,OUTSIDE GUILDFORD FLATS 1-251,naptan
502441516,verified,no,naptan
502441516,Indicator,23207,naptan
502441516,CommonName,Park Grange Road/Guildford View,naptan
502441516,PlusbusZoneRef,ROTHCEN,naptan
502441519,name,Park Grange Road/Spring Lane,regular
502441519,source,naptan_import,regular
502441519,highway,bus_stop,regular
502441519,Street,Park Grange Road,naptan
502441519,Bearing,N,naptan
502441519,AtcoCode,370023208,naptan
502441519,Landmark,NORFOLK SCHOOL,naptan
502441519,verified,no,naptan
502441519,Indicator,23208,naptan
502441519,CommonName,Park Grange Road/Spring Lane,naptan
502441519,PlusbusZoneRef,ROTHCEN,naptan
502441521,name,Eastern Avenue/Berners Road,regular
502441521,source,naptan_import,regular
502441521,highway,bus_stop,regular
502441521,alt_name,Eastern Avenue/Berners Road,regular
502441521,Street,Eastern Avenue,naptan
502441521,Bearing,SW,naptan
502441521,AtcoCode,370023210,naptan
502441521,Landmark,23210,naptan
502441521,verified,no,naptan
502441521,Indicator,23210,naptan
502441521,CommonName,Eastern Avenue/Berners Road,naptan
502441521,AltCommonName,Eastern Avenue/Berners Road,naptan
502441521,PlusbusZoneRef,ROTHCEN,naptan
502441524,name,City Road/Eastern Avenue,regular
502441524,source,naptan_import,regular
502441524,highway,bus_stop,regular
502441524,Street,City Road,naptan
502441524,Bearing,NW,naptan
502441524,AtcoCode,370023211,naptan
502441524,Landmark,OUTSIDE MANOR TOP NEWSAGENCY,naptan
502441524,verified,no,naptan
502441524,Indicator,23211,naptan
502441524,CommonName,City Road/Eastern Avenue,naptan
502441524,PlusbusZoneRef,ROTHCEN,naptan
502441528,name,City Road/Wulfric Road,regular
502441528,source,naptan_import,regular
502441528,highway,bus_stop,regular
502441528,Street,City Road,naptan
502441528,Bearing,SE,naptan
502441528,AtcoCode,370023215,naptan
502441528,Landmark,KENTUCKY FRIED CHICKEN TAKE-AW,naptan
502441528,verified,no,naptan
502441528,Indicator,23215,naptan
502441528,CommonName,City Road/Wulfric Road,naptan
502441528,PlusbusZoneRef,ROTHCEN,naptan
502441531,name,City Road/Wulfric Road,regular
502441531,source,naptan_import,regular
502441531,highway,bus_stop,regular
502441531,Street,City Road,naptan
502441531,Bearing,NW,naptan
502441531,AtcoCode,370023216,naptan
502441531,Landmark,Junction of Wulfric Road,naptan
502441531,verified,no,naptan
502441531,Indicator,23216,naptan
502441531,CommonName,City Road/Wulfric Road,naptan
502441531,PlusbusZoneRef,ROTHCEN,naptan
502441533,name,City Road/Park Grange Road,regular
502441533,source,naptan_import,regular
502441533,highway,bus_stop,regular
502441533,Street,City Road,naptan
502441533,Bearing,SE,naptan
502441533,AtcoCode,370023218,naptan
502441533,Landmark,THE TRAVELLERS REST PUB,naptan
502441533,verified,no,naptan
502441533,Indicator,23218,naptan
502441533,CommonName,City Road/Park Grange Road,naptan
502441533,PlusbusZoneRef,ROTHCEN,naptan
502441537,name,City Road/Park Grange Road,regular
502441537,source,naptan_import,regular
502441537,highway,bus_stop,regular
502441537,Street,City Road,naptan
502441537,Bearing,NW,naptan
502441537,AtcoCode,370023219,naptan
502441537,Landmark,PETROL FILLING STATION,naptan
502441537,verified,no,naptan
502441537,Indicator,23219,naptan
502441537,CommonName,City Road/Park Grange Road,naptan
502441537,PlusbusZoneRef,ROTHCEN,naptan
502441540,name,City Road/City Road Cemetery,regular
502441540,source,naptan_import,regular
502441540,highway,bus_stop,regular
502441540,alt_name,City Road/City Road Cemetery,regular
502441540,Street,City Road,naptan
502441540,Bearing,SE,naptan
502441540,AtcoCode,370023220,naptan
502441540,Landmark,Cemetery,naptan
502441540,verified,no,naptan
502441540,Indicator,23220,naptan
502441540,CommonName,City Road/City Road Cemetery,naptan
502441540,AltCommonName,City Road/City Road Cemetery,naptan
502441540,PlusbusZoneRef,ROTHCEN,naptan
502441542,name,City Road/City Road Cemetery,regular
502441542,source,naptan_import,regular
502441542,highway,bus_stop,regular
502441542,alt_name,City Road/City Road Cemetery,regular
502441542,Street,City Road,naptan
502441542,Bearing,N,naptan
502441542,AtcoCode,370023221,naptan
502441542,Landmark,Cemetery Gates Opposite,naptan
502441542,verified,no,naptan
502441542,Indicator,23221,naptan
502441542,CommonName,City Road/City Road Cemetery,naptan
502441542,AltCommonName,City Road/City Road Cemetery,naptan
502441542,PlusbusZoneRef,ROTHCEN,naptan
502441546,bus,yes,regular
502441546,highway,bus_stop,regular
502441546,name,Prince of Wales Road/Ravencarr Road,regular
502441546,AtcoCode,370023223,naptan
502441546,Bearing,N,naptan
502441546,CommonName,Prince of Wales Road/Ravencarr Road,naptan
502441546,Indicator,23223,naptan
502441546,Landmark,TRAFFIC LIGHTS,naptan
502441546,PlusbusZoneRef,ROTHCEN,naptan
502441546,Street,Prince Of Wales Road,naptan
502441546,verified,no,naptan
502441546,public_transport,platform,regular
502441546,source,naptan_import,regular
502441549,alt_name,Prince of Wales Road/Noehill Road,regular
502441549,bus,yes,regular
502441549,highway,bus_stop,regular
502441549,name,Prince of Wales Road/Noehill Road,regular
502441549,AltCommonName,Prince of Wales Road/Noehill Road,naptan
502441549,AtcoCode,370023226,naptan
502441549,Bearing,N,naptan
502441549,CommonName,Prince of Wales Road/Noehill Road,naptan
502441549,Indicator,23226,naptan
502441549,Landmark,TRAFFIC LIGHTS/SUBWAY,naptan
502441549,PlusbusZoneRef,ROTHCEN,naptan
502441549,Street,Prince Of Wales Road,naptan
502441549,verified,no,naptan
502441549,public_transport,platform,regular
502441549,source,naptan_import,regular
502441551,alt_name,Prince of Wales Road/Motehall Road,regular
502441551,bus,yes,regular
502441551,highway,bus_stop,regular
502441551,name,Prince of Wales Road/Motehall Road,regular
502441551,AltCommonName,Prince of Wales Road/Motehall Road,naptan
502441551,AtcoCode,370023227,naptan
502441551,Bearing,N,naptan
502441551,CommonName,Prince of Wales Road/Motehall Road,naptan
502441551,Indicator,23227,naptan
502441551,Landmark,23227,naptan
502441551,PlusbusZoneRef,ROTHCEN,naptan
502441551,Street,Prince Of Wales Road,naptan
502441551,verified,no,naptan
502441551,public_transport,platform,regular
502441551,source,naptan_import,regular
502441554,bus,yes,regular
502441554,highway,bus_stop,regular
502441554,name,Prince of Wales Road/Castlebeck Avenue,regular
502441554,AtcoCode,370023228,naptan
502441554,Bearing,N,naptan
502441554,CommonName,Prince of Wales Road/Castlebeck Avenue,naptan
502441554,Indicator,23228,naptan
502441554,Landmark,23228,naptan
502441554,PlusbusZoneRef,ROTHCEN,naptan
502441554,Street,Prince Of Wales Road,naptan
502441554,verified,no,naptan
502441554,public_transport,platform,regular
502441554,source,naptan_import,regular
502441557,name,Castlebeck Avenue/Prince of Wales Road,regular
502441557,source,naptan_import,regular
502441557,highway,bus_stop,regular
